MatchID,Season,MatchWeek,Date,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,HomeTeamPoints,AwayTeamPoints,HomeGoalScoringForm,AwayGoalScoringForm,HomeGoalsConceded,AwayGoalsConceded,HomeWinningForm,AwayWinningForm,HomeRecentGoalScoringForm,HomeRecentGoalsConceded,HomeRecentWinningForm,AwayRecentGoalScoringForm,AwayRecentGoalsConceded,AwayRecentWinningForm,HomeDaysSinceLastMatch,AwayDaysSinceLastMatch,HomeEloBefore,HomeEloAfter,AwayEloBefore,HomeTiltBefore,AwayTiltBefore,Matchup,H2H_TotalMatches,H2H_HomeGoalsScored,H2H_AwayGoalsScored,H2H_HomeWinRate,HomeGoalDifferenceForm,AwayGoalDifferenceForm,HomeSeasonToDateGoalsScored,HomeSeasonToDateGoalsConceded,HomeSeasonToDateGoalDifference,HomeSeasonToDatePoints,AwaySeasonToDateGoalsScored,AwaySeasonToDateGoalsConceded,AwaySeasonToDateGoalDifference,AwaySeasonToDatePoints,HomeAvgShotsTaken,HomeAvgShotsOnTarget,HomeAvgCornersTaken,AwayAvgShotsTaken,AwayAvgShotsOnTarget,AwayAvgCornersTaken
2000-2001_Man United_Bradford,2000-2001,3,2000-09-05,Man United,Bradford,6,0,H,2.0,0.0,H,21.0,6.0,12.0,4.0,5.0,1.0,12.0,10.0,0.0,1.0,0.0,0.0,3,0,2.0,0.0,0.0,1.0,3.0,0.0,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,10.0,10.0,1518.6224216993226,0,1505.358403068375,0.9987129964328485,0.9623380599922758,Man United vs Bradford,0,0.0,0.0,0.0,0.6666666666666667,0.3333333333333333,5.0,3.0,2.0,5.0,2.0,1.0,1.0,4.0,14.0,6.666666666666667,6.0,7.666666666666667,3.0,4.333333333333333
2000-2001_Sunderland_West Ham,2000-2001,3,2000-09-05,Sunderland,West Ham,1,1,D,1.0,1.0,D,17.0,16.0,7.0,9.0,4.0,11.0,19.0,14.0,2.0,3.0,0.0,0.0,1,1,1.0,2.0,0.0,4.0,3.0,0.0,1.0,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,10.0,10.0,1479.0126523455192,0,1465.5044204049948,0.9984418476656993,1.0206886330297273,Sunderland vs West Ham,0,0.0,0.0,0.0,-0.6666666666666667,-1.0000000000000002,3.0,5.0,-2.0,3.0,4.0,7.0,-3.0,1.0,8.666666666666666,3.0,3.6666666666666665,15.333333333333334,8.333333333333334,8.333333333333334
2000-2001_Tottenham_Everton,2000-2001,3,2000-09-05,Tottenham,Everton,3,2,H,1.0,2.0,A,11.0,11.0,7.0,6.0,7.0,5.0,11.0,10.0,1.0,2.0,0.0,0.0,3,0,3.0,0.0,1.0,2.0,3.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,10.0,10.0,1500.877940411155,0,1504.2357636829079,0.9982914531458756,1.0054287816310594,Tottenham vs Everton,0,0.0,0.0,0.0,0.0,0.3333333333333335,4.0,4.0,0.0,4.0,5.0,4.0,1.0,4.0,13.666666666666666,4.0,3.3333333333333335,12.333333333333334,7.666666666666667,6.0
2000-2001_Chelsea_Arsenal,2000-2001,3,2000-09-06,Chelsea,Arsenal,2,2,D,1.0,0.0,H,12.0,13.0,5.0,5.0,7.0,6.0,16.0,22.0,3.0,1.0,0.0,0.0,1,1,4.0,0.0,2.0,1.0,3.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,10.0,11.0,1500.438301794747,0,1524.6589707766884,1.0132066974997356,1.0210552489103628,Chelsea vs Arsenal,0,0.0,0.0,0.0,0.0,1.0000000000000002,5.0,5.0,0.0,4.0,7.0,4.0,3.0,6.0,14.0,7.666666666666667,7.0,16.333333333333332,9.333333333333334,9.0
2000-2001_Charlton_Southampton,2000-2001,3,2000-09-06,Charlton,Southampton,1,1,D,0.0,0.0,D,8.0,11.0,6.0,3.0,10.0,14.0,14.0,16.0,3.0,3.0,1.0,0.0,1,1,4.0,2.0,0.0,2.0,3.0,1.0,2.3333333333333335,2.6666666666666665,1.0,2.0,2.3333333333333335,0.6666666666666666,11.0,11.0,1482.405649757671,0,1482.1457042441036,1.0511058695907842,1.0358125748685776,Charlton vs Southampton,0,0.0,0.0,0.0,-0.33333333333333304,-0.3333333333333335,7.0,8.0,-1.0,3.0,6.0,7.0,-1.0,2.0,10.666666666666666,7.333333333333333,4.666666666666667,13.0,5.666666666666667,7.0
2000-2001_Coventry_Newcastle,2000-2001,3,2000-09-06,Coventry,Newcastle,0,2,A,0.0,1.0,A,13.0,13.0,3.0,6.0,6.0,8.0,11.0,18.0,1.0,1.0,0.0,0.0,0,3,1.0,0.0,3.0,2.0,0.0,0.0,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,2.0,11.0,11.0,1511.1785411327028,0,1515.0601071020214,1.012230559646231,1.0056958024762952,Coventry vs Newcastle,0,0.0,0.0,0.0,0.0,0.3333333333333335,5.0,5.0,0.0,6.0,5.0,4.0,1.0,6.0,7.333333333333333,5.333333333333333,6.0,11.0,5.333333333333333,4.666666666666667
2000-2001_Derby_Middlesbrough,2000-2001,3,2000-09-06,Derby,Middlesbrough,3,3,D,0.0,1.0,A,9.0,5.0,5.0,4.0,11.0,5.0,8.0,10.0,3.0,2.0,0.0,0.0,1,1,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,11.0,11.0,1487.4248667827108,0,1504.5468300972575,1.0352240749488566,1.0059298231361762,Derby vs Middlesbrough,0,0.0,0.0,0.0,-0.3333333333333335,0.3333333333333335,6.0,7.0,-1.0,2.0,5.0,4.0,1.0,4.0,7.666666666666667,4.333333333333333,4.333333333333333,14.333333333333334,7.666666666666667,4.333333333333333
2000-2001_Liverpool_Aston Villa,2000-2001,3,2000-09-06,Liverpool,Aston Villa,3,1,H,3.0,0.0,H,11.0,9.0,7.0,4.0,8.0,7.0,13.0,7.0,0.0,2.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,3.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.5,0.5,1.0,11.0,10.0,1494.8757641621619,0,1499.83031112027,1.006521060083314,0.9748462546575833,Liverpool vs Aston Villa,0,0.0,0.0,0.0,-0.3333333333333335,0.0,4.0,5.0,-1.0,4.0,1.0,1.0,0.0,2.0,10.666666666666666,6.0,6.0,8.5,6.0,5.5
2000-2001_Leicester_Ipswich,2000-2001,3,2000-09-06,Leicester,Ipswich,2,1,H,0.0,0.0,D,12.0,7.0,6.0,3.0,6.0,2.0,12.0,13.0,1.0,1.0,0.0,0.0,3,0,0.0,1.0,0.0,3.0,1.0,0.0,0.3333333333333333,0.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,11.0,11.0,1516.1597889874324,0,1494.5582238638838,0.9482320967918785,0.9912269343542386,Leicester vs Ipswich,0,0.0,0.0,0.0,0.3333333333333333,-0.33333333333333326,1.0,0.0,1.0,5.0,3.0,4.0,-1.0,4.0,7.333333333333333,4.666666666666667,6.0,14.0,6.0,5.0
2000-2001_Bradford_Arsenal,2000-2001,4,2000-09-09,Bradford,Arsenal,1,1,D,1.0,0.0,H,9.0,18.0,5.0,11.0,4.0,10.0,17.0,13.0,0.0,2.0,0.0,0.0,1,1,1.0,1.0,0.0,1.5,2.0,0.5,0.5,1.75,1.0,2.25,1.5,1.75,4.0,3.0,1475.2334403439008,0,1525.7699159518377,0.9872914565764002,1.0296794000364724,Bradford vs Arsenal,0,0.0,0.0,0.0,-1.25,0.75,2.0,7.0,-5.0,4.0,9.0,6.0,3.0,7.0,7.25,3.25,3.5,15.5,8.25,8.25
2000-2001_Coventry_Leeds,2000-2001,4,2000-09-09,Coventry,Leeds,0,0,D,0.0,0.0,D,9.0,11.0,1.0,5.0,6.0,6.0,15.0,14.0,2.0,2.0,0.0,0.0,1,1,0.5,2.0,2.5,1.0,0.0,3.0,1.25,1.75,1.5,1.6666666666666667,1.0,2.0,3.0,4.0,1487.1659295554996,0,1515.9674733261618,1.0066170366725409,0.9981948944604779,Coventry vs Leeds,0,0.0,0.0,0.0,-0.5,0.6666666666666667,5.0,7.0,-2.0,6.0,5.0,3.0,2.0,6.0,8.75,4.75,6.0,13.0,6.666666666666667,7.666666666666667
2000-2001_Ipswich_Aston Villa,2000-2001,4,2000-09-09,Ipswich,Aston Villa,1,2,A,0.0,1.0,A,15.0,5.0,5.0,2.0,5.0,3.0,9.0,13.0,1.0,3.0,0.0,0.0,0,3,1.0,0.5,0.5,1.5,2.0,0.5,1.0,1.5,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,3.0,3.0,1482.6064790784244,0,1481.3521182045283,0.9946790133710798,0.984587513624935,Ipswich vs Aston Villa,0,0.0,0.0,0.0,-0.5,-0.6666666666666666,4.0,6.0,-2.0,4.0,2.0,4.0,-2.0,2.0,12.25,5.25,4.25,8.666666666666666,5.333333333333333,6.0
2000-2001_Leicester_Southampton,2000-2001,4,2000-09-09,Leicester,Southampton,1,0,H,0.0,0.0,D,17.0,9.0,6.0,5.0,10.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,3,0,1.0,1.5,0.5,1.5,2.0,1.0,0.75,0.25,2.0,1.75,2.0,0.75,3.0,3.0,1528.1115337728918,0,1484.30059008149,0.9515344405952811,1.0290953166538457,Leicester vs Southampton,0,0.0,0.0,0.0,0.5,-0.25,3.0,1.0,2.0,8.0,7.0,8.0,-1.0,3.0,8.5,5.0,6.0,12.5,5.0,8.75
2000-2001_Liverpool_Man City,2000-2001,4,2000-09-09,Liverpool,Man City,3,2,H,1.0,0.0,H,14.0,9.0,8.0,7.0,9.0,4.0,17.0,17.0,3.0,4.0,0.0,0.0,3,0,2.0,1.0,0.5,2.5,3.0,1.5,1.75,1.5,1.75,1.75,2.25,1.5,3.0,4.0,1513.3539570779035,0,1497.1378652399133,1.0165788330454812,1.03653935172787,Liverpool vs Man City,0,0.0,0.0,0.0,0.25,-0.5,7.0,6.0,1.0,7.0,7.0,9.0,-2.0,6.0,10.75,6.25,6.5,11.25,5.5,5.5
2000-2001_Man United_Sunderland,2000-2001,4,2000-09-09,Man United,Sunderland,3,0,H,1.0,0.0,H,15.0,5.0,7.0,1.0,4.0,4.0,18.0,14.0,1.0,3.0,0.0,0.0,3,0,4.0,1.0,0.0,2.5,3.0,0.0,2.75,0.75,2.0,1.0,1.5,1.0,4.0,4.0,1548.7473844237968,0,1476.3009166341544,1.0246095940109472,0.9928891838053171,Man United vs Sunderland,0,0.0,0.0,0.0,2.0,-0.5,11.0,3.0,8.0,8.0,4.0,6.0,-2.0,4.0,15.75,8.0,5.75,10.75,4.0,3.75
2000-2001_Middlesbrough_Everton,2000-2001,4,2000-09-09,Middlesbrough,Everton,1,2,A,1.0,0.0,H,9.0,12.0,5.0,9.0,7.0,7.0,16.0,5.0,3.0,0.0,0.0,0.0,0,3,1.0,1.0,1.5,2.5,0.5,0.0,2.0,1.75,1.25,1.75,1.75,1.0,3.0,4.0,1505.9620671050452,0,1491.2374577361377,1.028452499313305,1.0221692242920823,Middlesbrough vs Everton,0,0.0,0.0,0.0,0.25,0.0,8.0,7.0,1.0,5.0,7.0,7.0,0.0,4.0,12.0,6.75,4.5,12.0,7.25,5.75
2000-2001_Newcastle_Chelsea,2000-2001,4,2000-09-09,Newcastle,Chelsea,0,0,D,0.0,0.0,D,10.0,10.0,4.0,3.0,5.0,6.0,17.0,21.0,0.0,3.0,0.0,0.0,1,1,2.5,0.5,1.0,1.5,3.0,0.5,1.75,1.0,2.25,1.75,1.75,1.25,3.0,3.0,1539.0727186792246,0,1499.3273566195978,1.0001185192793547,1.0217645573124627,Newcastle vs Chelsea,0,0.0,0.0,0.0,0.75,0.0,7.0,4.0,3.0,9.0,7.0,7.0,0.0,5.0,11.5,5.5,5.5,13.5,7.0,7.0
2000-2001_Derby_Charlton,2000-2001,4,2000-09-10,Derby,Charlton,2,2,D,2.0,0.0,H,12.0,10.0,6.0,6.0,4.0,11.0,17.0,12.0,3.0,1.0,0.0,0.0,1,1,2.5,1.5,2.5,4.0,1.0,0.0,2.25,2.5,0.75,2.0,2.25,1.0,4.0,4.0,1486.009629774923,0,1480.2507639202845,1.058402646728495,1.044289434157996,Derby vs Charlton,0,0.0,0.0,0.0,-0.25,-0.25,9.0,10.0,-1.0,3.0,8.0,9.0,-1.0,4.0,8.0,4.5,6.0,10.0,7.0,6.0
2000-2001_Tottenham_West Ham,2000-2001,4,2000-09-11,Tottenham,West Ham,1,0,H,0.0,0.0,D,15.0,11.0,7.0,5.0,11.0,3.0,14.0,13.0,1.0,2.0,0.0,0.0,3,0,3.0,1.5,1.5,2.5,3.0,0.5,1.75,1.5,1.75,1.25,2.0,0.5,6.0,6.0,1513.876246357925,0,1468.2161561163596,1.0149130589082123,1.0150122474709915,Tottenham vs West Ham,0,0.0,0.0,0.0,0.25,-0.75,7.0,6.0,1.0,7.0,5.0,8.0,-3.0,2.0,13.0,4.75,4.25,15.5,8.5,9.0
2000-2001_Sunderland_Derby,2000-2001,5,2000-09-16,Sunderland,Derby,2,1,H,1.0,0.0,H,15.0,10.0,8.0,5.0,4.0,5.0,16.0,28.0,2.0,3.0,0.0,0.0,3,0,1.0,2.0,0.5,2.5,2.0,0.5,0.8,1.8,0.8,2.2,2.4,0.8,7.0,6.0,1459.1153745752142,0,1483.6227828418687,0.9945729083686708,1.065415332823634,Sunderland vs Derby,0,0.0,0.0,0.0,-1.0,-0.19999999999999973,4.0,9.0,-5.0,4.0,11.0,12.0,-1.0,4.0,9.6,3.4,3.8,8.8,4.8,5.6
2000-2001_Aston Villa_Bradford,2000-2001,5,2000-09-16,Aston Villa,Bradford,2,0,H,1.0,0.0,H,12.0,8.0,7.0,4.0,5.0,6.0,8.0,12.0,0.0,2.0,0.0,0.0,3,0,1.0,0.0,1.0,3.5,1.0,0.0,1.0,1.25,1.25,0.6,1.6,1.0,7.0,7.0,1498.5490329732845,0,1475.2566018393231,0.9870854704990799,0.9818359240238105,Aston Villa vs Bradford,0,0.0,0.0,0.0,-0.25,-1.0,4.0,5.0,-1.0,5.0,3.0,8.0,-5.0,5.0,7.75,4.5,5.25,7.6,3.6,3.6
2000-2001_Everton_Man United,2000-2001,5,2000-09-16,Everton,Man United,1,3,A,0.0,3.0,A,6.0,17.0,4.0,9.0,6.0,5.0,10.0,11.0,4.0,1.0,0.0,0.0,0,3,2.5,1.5,1.0,1.5,2.0,1.0,1.8,1.6,1.4,2.8,0.6,2.2,7.0,7.0,1508.9999600267693,0,1565.932926482737,1.0231868562618902,1.0263471095055487,Everton vs Man United,0,0.0,0.0,0.0,0.19999999999999996,2.1999999999999997,9.0,8.0,1.0,7.0,14.0,3.0,11.0,11.0,12.0,7.6,6.0,15.6,7.8,5.4
2000-2001_Southampton_Newcastle,2000-2001,5,2000-09-16,Southampton,Newcastle,2,0,H,0.0,0.0,D,13.0,10.0,9.0,7.0,4.0,8.0,14.0,14.0,0.0,0.0,0.0,0.0,3,0,2.0,1.0,2.5,1.0,0.5,1.5,1.4,1.8,0.6,1.4,0.8,2.0,7.0,7.0,1473.2550966142992,0,1535.2820358357387,1.0162453553665722,0.9801161488937675,Southampton vs Newcastle,0,0.0,0.0,0.0,-0.40000000000000013,0.5999999999999999,7.0,9.0,-2.0,3.0,7.0,4.0,3.0,10.0,11.8,5.0,8.2,11.2,5.2,5.4
2000-2001_Leeds_Ipswich,2000-2001,5,2000-09-16,Leeds,Ipswich,1,2,A,1.0,1.0,D,11.0,12.0,6.0,7.0,6.0,3.0,12.0,19.0,1.0,3.0,0.0,0.0,0,3,1.5,1.0,1.0,2.5,1.5,0.0,1.25,0.75,1.75,1.0,1.6,0.8,7.0,7.0,1516.8815502492548,0,1465.4095643096682,0.9782309965712683,0.9972025729781585,Leeds vs Ipswich,0,0.0,0.0,0.0,0.5,-0.6000000000000001,5.0,3.0,2.0,7.0,5.0,8.0,-3.0,4.0,12.5,6.25,7.25,12.8,5.2,4.4
2000-2001_Arsenal_Coventry,2000-2001,5,2000-09-16,Arsenal,Coventry,2,1,H,1.0,0.0,H,18.0,6.0,13.0,2.0,8.0,4.0,5.0,13.0,1.0,2.0,0.0,0.0,3,0,3.5,2.0,1.5,1.0,3.0,3.0,2.0,1.4,1.6,1.0,1.4,1.4,7.0,7.0,1525.7467544564154,0,1486.2518526324066,1.0239896420139432,0.98648469593909,Arsenal vs Coventry,0,0.0,0.0,0.0,0.6000000000000001,-0.3999999999999999,10.0,7.0,3.0,8.0,5.0,7.0,-2.0,7.0,16.0,8.8,8.6,8.8,4.0,6.0
2000-2001_Charlton_Tottenham,2000-2001,5,2000-09-16,Charlton,Tottenham,1,0,H,1.0,0.0,H,9.0,10.0,5.0,5.0,7.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,3,0,2.5,0.5,0.5,1.5,2.0,0.5,2.0,2.2,1.0,1.6,1.2,2.0,6.0,5.0,1482.6376108533389,0,1524.847559225396,1.0512086099715263,1.0018631950003307,Charlton vs Tottenham,0,0.0,0.0,0.0,-0.20000000000000018,0.40000000000000013,10.0,11.0,-1.0,5.0,8.0,6.0,2.0,10.0,10.0,6.8,7.0,13.4,5.2,5.6
2000-2001_Chelsea_Leicester,2000-2001,5,2000-09-17,Chelsea,Leicester,0,2,A,0.0,1.0,A,16.0,7.0,10.0,5.0,15.0,3.0,16.0,17.0,3.0,1.0,0.0,0.0,0,3,3.0,0.5,2.0,0.0,2.0,2.0,1.4,1.4,1.2,0.8,0.2,2.2,8.0,8.0,1503.1180394630837,0,1539.1570272400827,1.0013292661662134,0.9396529554429496,Chelsea vs Leicester,0,0.0,0.0,0.0,0.0,0.6000000000000001,7.0,7.0,0.0,6.0,4.0,1.0,3.0,11.0,12.8,6.2,6.8,10.2,5.2,6.8
2000-2001_Man City_Middlesbrough,2000-2001,5,2000-09-17,Man City,Middlesbrough,1,1,D,0.0,0.0,D,11.0,4.0,4.0,2.0,9.0,3.0,15.0,11.0,2.0,5.0,0.0,0.0,1,1,2.5,3.0,2.0,2.0,1.5,2.0,1.8,2.4,1.2,1.8,1.8,1.0,8.0,8.0,1484.9625264539904,0,1488.1995648144136,1.051994700803541,1.0294763866676273,Man City vs Middlesbrough,0,0.0,0.0,0.0,-0.5999999999999999,0.0,9.0,12.0,-3.0,6.0,9.0,9.0,0.0,5.0,10.8,5.8,5.2,11.4,6.4,5.0
2000-2001_West Ham_Liverpool,2000-2001,5,2000-09-17,West Ham,Liverpool,1,1,D,0.0,1.0,A,15.0,7.0,4.0,2.0,9.0,0.0,5.0,13.0,0.0,2.0,0.0,0.0,1,1,1.0,1.5,1.5,2.5,0.5,0.5,1.0,1.8,0.4,2.0,1.6,2.0,6.0,8.0,1457.2448432488886,0,1525.5292958638263,1.0019611081856437,1.0317365602475075,West Ham vs Liverpool,0,0.0,0.0,0.0,-0.8,0.3999999999999999,5.0,9.0,-4.0,2.0,10.0,8.0,2.0,10.0,14.6,7.8,7.8,11.4,6.6,7.0
2000-2001_Middlesbrough_Aston Villa,2000-2001,6,2000-09-23,Middlesbrough,Aston Villa,1,1,D,0.0,0.0,D,12.0,15.0,5.0,7.0,5.0,5.0,7.0,14.0,3.0,0.0,0.0,0.0,1,1,1.0,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.4,1.8,0.6,1.2,1.0,1.6,6.0,7.0,1490.2063804706795,0,1515.3524761897727,1.0228740244556458,0.9823304036102244,Middlesbrough vs Aston Villa,0,0.0,0.0,0.0,-0.40000000000000013,0.19999999999999996,10.0,10.0,0.0,6.0,6.0,5.0,1.0,8.0,9.0,5.0,4.8,8.6,5.0,5.2
2000-2001_Man United_Chelsea,2000-2001,6,2000-09-23,Man United,Chelsea,3,3,D,3.0,2.0,H,11.0,13.0,5.0,5.0,8.0,4.0,15.0,19.0,3.0,2.0,0.0,0.0,1,1,3.6666666666666665,0.3333333333333333,0.0,1.0,3.0,0.6666666666666666,3.0,0.8,2.2,0.6,1.4,0.6,7.0,6.0,1586.7228833757958,0,1481.0528838725895,1.034582116157318,0.9969621048062908,Man United vs Chelsea,0,0.0,0.0,0.0,2.2,-0.7999999999999999,17.0,4.0,13.0,14.0,7.0,9.0,-2.0,6.0,15.2,7.8,5.0,12.6,6.2,8.4
2000-2001_Liverpool_Sunderland,2000-2001,6,2000-09-23,Liverpool,Sunderland,1,1,D,1.0,1.0,D,11.0,8.0,6.0,3.0,12.0,3.0,14.0,18.0,2.0,2.0,0.0,0.0,1,1,2.3333333333333335,0.6666666666666666,1.0,2.6666666666666665,3.0,0.0,2.0,1.8,1.6,1.0,2.0,0.8,6.0,7.0,1524.7406205561217,0,1473.0167417740995,1.0257874529530395,0.9953979119713011,Liverpool vs Sunderland,0,0.0,0.0,0.0,0.19999999999999996,-1.0,11.0,9.0,2.0,11.0,6.0,10.0,-4.0,7.0,9.6,5.0,5.8,11.0,4.6,4.2
2000-2001_Bradford_Southampton,2000-2001,6,2000-09-23,Bradford,Southampton,0,1,A,0.0,1.0,A,14.0,6.0,6.0,4.0,7.0,5.0,14.0,18.0,3.0,1.0,0.0,0.0,0,3,1.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6,1.8,1.0,1.4,1.4,1.0,7.0,7.0,1458.453158622835,0,1495.2023297848777,0.9771061456691014,1.0109333873117727,Bradford vs Southampton,0,0.0,0.0,0.0,-1.2000000000000002,0.0,3.0,10.0,-7.0,5.0,9.0,9.0,0.0,6.0,8.6,4.0,4.6,11.8,5.6,7.4
2000-2001_Newcastle_Charlton,2000-2001,6,2000-09-23,Newcastle,Charlton,0,1,A,0.0,1.0,A,12.0,4.0,5.0,2.0,4.0,7.0,14.0,10.0,1.0,2.0,0.0,0.0,0,3,1.6666666666666667,1.6666666666666667,0.6666666666666666,3.3333333333333335,2.3333333333333335,0.3333333333333333,1.4,0.8,2.0,1.4,2.2,1.0,7.0,7.0,1513.3348026651602,0,1497.3013436375327,0.9749930301061409,1.0375279673483766,Newcastle vs Charlton,0,0.0,0.0,0.0,0.5999999999999999,-0.8000000000000003,7.0,6.0,1.0,10.0,11.0,11.0,0.0,8.0,11.4,5.4,6.8,8.4,5.0,7.2
2000-2001_Tottenham_Man City,2000-2001,6,2000-09-23,Tottenham,Man City,0,0,D,0.0,0.0,D,18.0,7.0,5.0,2.0,5.0,4.0,10.0,14.0,0.0,2.0,0.0,0.0,1,1,2.3333333333333335,1.3333333333333333,1.0,2.6666666666666665,3.0,1.0,1.0,1.2,1.4,2.0,1.8,1.4,7.0,6.0,1510.1838264412022,0,1482.9557107977246,0.9888247436424622,1.045247921421575,Tottenham vs Man City,0,0.0,0.0,0.0,-0.19999999999999996,0.19999999999999996,8.0,7.0,1.0,10.0,10.0,13.0,-3.0,7.0,11.4,5.0,6.0,11.4,5.8,5.8
2000-2001_Ipswich_Arsenal,2000-2001,6,2000-09-23,Ipswich,Arsenal,1,1,D,0.0,0.0,D,17.0,10.0,6.0,4.0,4.0,7.0,8.0,13.0,1.0,2.0,0.0,0.0,1,1,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.2,1.2,1.4,2.4,1.4,2.2,7.0,7.0,1484.6700082671455,0,1536.966196122542,0.9998213273272217,1.0258838769740706,Ipswich vs Arsenal,0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,-2.0,7.0,12.0,8.0,4.0,11.0,12.2,5.6,4.2,16.8,10.0,8.4
2000-2001_Derby_Leeds,2000-2001,6,2000-09-23,Derby,Leeds,1,1,D,0.0,1.0,A,13.0,16.0,7.0,6.0,7.0,4.0,17.0,15.0,2.0,2.0,1.0,0.0,1,1,2.3333333333333335,1.0,2.3333333333333335,0.5,1.0,2.0,2.0,2.4,0.6,1.2,1.0,1.4,7.0,7.0,1469.7214156429834,0,1497.6211062917776,1.0662991006002154,0.9807999296507417,Derby vs Leeds,0,0.0,0.0,0.0,-0.3999999999999999,0.19999999999999996,12.0,14.0,-2.0,4.0,6.0,5.0,1.0,7.0,9.6,5.0,5.6,12.2,6.2,7.0
2000-2001_Coventry_West Ham,2000-2001,6,2000-09-23,Coventry,West Ham,0,3,A,0.0,2.0,A,9.0,12.0,2.0,10.0,5.0,6.0,12.0,11.0,0.0,1.0,0.0,0.0,0,3,0.3333333333333333,1.0,1.6666666666666667,2.0,0.3333333333333333,0.3333333333333333,1.0,1.2,1.4,0.8,1.2,0.6,7.0,6.0,1475.03241096628,0,1458.0335185565932,0.9883095520919349,0.9961836894460669,Coventry vs West Ham,0,0.0,0.0,0.0,-0.19999999999999996,-0.3999999999999999,6.0,9.0,-3.0,7.0,6.0,10.0,-4.0,3.0,8.8,3.8,5.2,15.2,7.6,8.2
2000-2001_Leicester_Everton,2000-2001,6,2000-09-24,Leicester,Everton,1,1,D,1.0,0.0,H,10.0,9.0,4.0,3.0,9.0,3.0,14.0,13.0,3.0,1.0,0.0,0.0,1,1,1.0,1.3333333333333333,0.3333333333333333,2.0,2.3333333333333335,1.0,1.2,0.2,2.6,2.0,1.8,1.4,7.0,8.0,1561.222182830577,0,1488.2100031337104,0.9355547869209617,1.03139650628115,Leicester vs Everton,0,0.0,0.0,0.0,1.0,0.19999999999999996,6.0,1.0,5.0,14.0,10.0,11.0,-1.0,7.0,10.6,5.4,6.4,10.8,7.2,6.4
2000-2001_Aston Villa_Derby,2000-2001,7,2000-09-30,Aston Villa,Derby,4,1,H,2.0,0.0,H,12.0,11.0,7.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,3,0,1.5,1.6666666666666667,0.5,2.3333333333333335,2.0,0.3333333333333333,1.4,1.2,1.6,1.8,2.0,0.8,7.0,7.0,1516.423678895062,0,1468.7685534020993,0.9770691681801448,1.0599755911240565,Aston Villa vs Derby,0,0.0,0.0,0.0,0.19999999999999996,-0.19999999999999996,7.0,6.0,1.0,9.0,13.0,15.0,-2.0,5.0,10.6,5.8,5.4,10.2,5.4,5.8
2000-2001_Charlton_Coventry,2000-2001,7,2000-09-30,Charlton,Coventry,2,2,D,0.0,1.0,A,12.0,10.0,8.0,6.0,6.0,6.0,8.0,16.0,1.0,2.0,0.0,0.0,1,1,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.6,1.6,1.6,0.6,1.6,0.8,7.0,7.0,1515.1183988128323,0,1444.1027551593147,1.024323320409697,0.9906995519669438,Charlton vs Coventry,0,0.0,0.0,0.0,0.0,-1.0,12.0,11.0,1.0,11.0,6.0,12.0,-6.0,7.0,7.6,4.6,7.6,9.2,3.2,5.2
